Actual_Silica,Predicted_Silica
3.1,2.96
1.86,1.5492
1.34,1.412800000000001
2.47,2.8437153672079996
2.6,2.5844000000000005
2.07,1.8459999999999999
1.0,1.0
1.07,1.07
4.5951573103,4.59534682294
5.35,5.349999999999997
4.77,4.769999999999999
4.2430702102,4.243034986119999
3.5921365567,3.592133420427999
3.9909392265,3.955171270704
3.49,3.5335999999999994
1.22,1.2727999999999993
1.44,1.4400000000000004
1.9,1.8523999999999998
3.82,4.0139999999999985
1.47,1.5083999999999995
5.47,5.4700000000000095
1.64,1.6400000000000003
2.99,2.2868000000000004
1.93,1.740369247269135
1.26,1.2532000000000005
1.32,1.3199999999999972
3.27,3.2700000000000005
1.42,1.4200000000000008
3.61,3.6100000000000034
5.1882978723,5.188212025915999
1.12,1.3560000000000005
4.4583776279,4.399818643412001
4.587385958,4.587949543844001
3.1227651305,3.1226687395639994
3.31,3.310000000000002
2.74,2.4600000000000013
1.34,1.4880000000000013
2.58,2.5799999999999987
4.73,4.343200000000003
4.89,4.7704
3.11,3.0276000000000005
2.68,2.7176000000000005
2.08,2.0799999999999996
3.41,3.604952908587998
2.29,2.2323999999999997
1.53,1.5548000000000004
2.19,2.1799999999999993
1.33,1.3547999999999993
1.93,1.9267999999999998
3.64,3.6368
3.84,3.839999999999999
1.84,1.8424000000000011
1.31,1.3104000000000011
2.51,2.5099999999999985
2.9,2.9
2.08,2.08
1.26,1.3260000000000005
1.32,1.3919381215480002
1.32,1.2816
4.8747536433,4.875295766851999
2.4,2.4
1.73,1.890799999999999
1.34,1.8232000000000006
1.52,1.5200000000000005
2.21,2.178
1.32,1.3200000000000003
4.94,4.880893546147998
3.36,3.2736000000000005
4.2,4.165200000000002
1.68,1.680000000000003
1.66,1.6599999999999988
2.4,2.4000000000000155
1.78,1.7668000000000006
1.27,1.2700000000000002
3.7260460811,3.7068893643679997
1.57,1.5936000000000001
2.46,2.472000000000001
4.64,4.64
1.89,1.8668000000000005
2.38,2.414800000000001
2.67,2.5904000000000007
2.4,3.005993477043999
1.44,1.44
2.01,2.0027999999999992
1.86,1.8663999999999998
3.02,2.5148000000000015
3.14,3.14
2.99,2.5192000000000005
2.33,2.4745734715279997
1.49,1.4899999999999998
1.4,1.3999999999999995
1.02,1.0563999999999998
1.93,2.200533915112
2.94,2.5327999999999995
4.9,4.784800000000003
1.19,1.1424000000000003
1.13,1.1631999999999998
4.96,4.960000000000005
2.88,2.880000000000001
2.1,1.9184000000000005
1.99,2.0016000000000003
4.06,4.060000000000001
1.1,1.4404
2.91,2.9059999999999984
1.33,2.0171999999999994
1.83,2.4059999999999997
4.06,3.794800000000001
4.4632078964,4.463009500296
3.87,3.7944000000000035
2.02,2.013600000000001
1.86,1.8444
1.39,1.3900000000000003
1.26,1.260000000000001
1.49,1.5167999999999997
2.08,2.0800000000000023
3.21,2.9484
2.03,1.8964
2.36,2.354800000000001
4.62,4.502400000000002
1.23,1.1792000000000005
1.27,1.2519999999999998
1.72,1.7199999999999995
4.48,4.053200000000001
1.73,1.8113009708719991
1.12,1.1888000000000007
4.32,4.32
1.28,1.5636
1.65,1.8324
2.08,2.0800000000000023
4.12,4.120000000000003
2.69,2.458799999999999
1.73,1.7811999999999997
3.65,3.5784000000000007
1.2,1.2912000000000001
1.3,1.4356
1.73,1.7299999999999995
2.35,2.2096000000000005
2.81,2.3856
1.9,1.9303999999999994
4.73,4.730000000000005
4.29,3.1768
2.58,2.3335999999999997
3.7,3.4900000000000024
2.01,2.0099999999999985
2.08,2.08
1.27,1.2699999999999998
2.63,2.7882858902080003
1.5,1.5
3.11,3.1099999999999826
1.74,1.9580000000000004
2.34,2.338400000000002
1.92,1.8972000000000007
1.02,1.0199999999999998
0.77,0.77
1.68,1.6980000000000002
1.44,1.6107999999999996
4.68,4.680000000000005
1.28,1.289600000000001
1.09,1.1116000000000001
2.47,2.492399999999999
1.86,1.8463999999999996
2.28,2.0136000000000003
4.4,4.402400000000002
1.26,1.4028000000000005
1.27,1.3852000000000004
2.96,2.9863999999999993
1.84,1.8400000000000014
1.19,1.1900000000000224
1.1,1.1800000000000004
3.325926764,3.282372680484
1.4,1.4087999999999994
1.8,1.6984000000000001
2.27,2.1976000000000004
1.44,1.3484
1.66,1.7044
1.64,1.7176000000000005
1.46,1.4724000000000002
2.55,2.5499999999999985
1.55,1.8483999999999994
3.88,3.879999999999999
1.15,1.1915999999999995
2.08,2.0799999999999987
4.2204258383,4.220490845499999
3.72,3.720000000000001
1.18,1.1904000000000001
4.66,4.6599999999999975
1.29,1.2899999999999998
1.23,1.5903999999999998
1.29,1.3335999999999997
1.01,1.0100000000000007
1.49,1.4536000000000002
2.83,2.8211999999999993
1.53,1.530000000000001
1.1,1.1000000000000023
2.69,2.546799999999999
2.11,2.118
1.58,1.5579999999999998
1.33,1.3299999999999994
1.24,1.4371999999999998
3.43,3.430000000000004
5.03,5.030000000000032
1.12,1.5344000000000002
2.03,2.0300000000000007
1.53,1.5472000000000006
1.06,1.0652
4.29,4.290000000000004
1.18,1.2972
1.21,1.3036
1.56,1.5488000000000006
2.4,2.3276
1.25,1.3015999999999999
1.17,2.6317189532120007
1.42,1.420000000000001
1.8,1.8228
3.21,3.470968654648
3.4715428924,3.397464801472001
1.58,1.5799999999999996
2.67,2.5684000000000005
4.0396892342,4.0355289678320005
1.54,1.540000000000001
2.55,2.5668000000000006
1.1,1.1000000000000008
1.21,1.2100000000000002
2.71,2.6744
1.68,1.68
2.24,2.240000000000001
2.94,2.8327999999999984
1.34,1.3399999999999952
2.45,2.450000000000001
2.69,2.689999999999999
3.6121300229,3.6121310682720007
2.54,2.3607999999999993
1.88,1.8800000000000003
3.5470457698,3.5459206657479996
4.381090573,4.236753740132001
3.64,3.64
1.92,2.1564
5.1893709528,5.189328029595998
2.43,2.4972000000000008
1.9,1.9000000000000006
3.87,3.870000000000003
4.63,4.539599999999998
1.49,1.4995999999999996
2.26,2.209999999999999
1.61,1.61
2.21974122,2.1986787430639994
5.21,4.412399999999998
1.76,1.5840000000000005
2.25,2.274
2.02,1.975200000000001
1.1,1.1060000000000014
5.2259556787,5.232686980599998
2.87,2.78
4.2,4.137600000000002
2.81,2.810000000000002
4.77,4.535199999999998
1.27,1.4132000000000002
1.1,1.1000000000000008
1.67,1.6384000000000003
4.41,4.265999999999998
4.3989369298,4.402081298279999
4.17,4.170000000000001
5.4605482304,5.461705759883999
1.42,1.4736000000000005
1.69,1.6899999999999997
5.42,5.42
1.68,1.6800000000000028
1.91,2.281999999999999
1.77,1.77
1.14,1.1360000000000001
1.04,1.0399999999999994
1.97,2.1311999999999993
3.37,3.154513730928
1.9,1.9
2.47,2.4772
3.8,3.8000000000000007
2.29,2.29
3.11,3.1099999999999905
1.19,1.2848000000000002
2.27,2.270000000000002
3.275890411,3.275512328783999
2.07,2.07
2.31,2.292000000000001
4.11,4.056
3.443907009,3.3348650750399993
1.48,1.4715999999999996
3.36,3.0683999999999996
1.04,1.1767999999999994
3.4354638963,3.3696128550279996
1.79,1.8088
1.77,1.8720332409960003
1.56,1.7056
1.19,1.1900000000000295
2.24,2.1012000000000004
2.54,2.54
1.43,1.5056
2.3,2.268799999999999
1.23,1.3660000000000003
2.52,2.4700000000000015
3.5766383535,3.576665534128
2.03,2.0300000000000007
1.3,1.3172000000000004
1.25,1.1127999999999998
3.96,3.681693160811999
3.6219046063,3.6447112708080005
1.24,1.6780804438280004
3.07,3.0975412742399993
1.69,1.9804
5.01,5.010000000000002
1.15,1.1455999999999995
1.49,1.504
1.96,2.000000000000001
2.97,3.2815519211560003
3.23,3.0419999999999994
2.58,2.394399999999999
1.7,1.7000000000000002
2.0,2.0
1.59,1.5900000000000014
1.44,1.44
5.05,5.05
1.09,1.1988000000000003
1.16,1.4163999999999999
1.49,1.6116
5.08,5.0108
2.35,2.218400000000001
2.33,2.369999999999999
1.86,1.9683999999999995
1.06,1.0652
1.33,1.3443999999999994
2.08,2.115999999999999
4.7787476866,4.779079333748001
1.16,1.16
4.04,4.040000000000003
3.37,2.9156604715680006
4.73,4.730000000000009
1.21,1.2100000000000002
5.022815534,5.020594174772001
1.69,1.8331999999999993
2.4,2.4000000000000155
1.45,1.45
1.34,1.3400000000000023
1.44,1.4976000000000003
2.1,2.1424000000000007
4.4577669903,3.906699583908
4.2,4.014400000000002
2.95,2.9499999999999993
1.66,1.7722025877999994
5.42,5.42
1.7,1.7292
2.08,2.080000000000001
1.31,1.3100000000000005
1.69,1.6899999999999997
1.46,1.4432000000000005
4.6345471349,4.6406025878040005
1.32,1.4468
1.81,1.8408000000000018
1.81,2.6504388548199995
1.77,2.140400000000001
3.09,3.076000000000001
1.36,1.4419999999999995
2.2,2.1364000000000005
4.990718232,4.990603314928
5.53,2.713473064983999
3.3964595762,3.38937321538
2.54,2.4732000000000003
4.08,4.08
1.69,1.6939999999999995
1.79,1.8007999999999995
2.06,2.0688000000000004
2.52,2.522805175600001
1.68,1.6652
4.79,4.6008000000000004
3.3819494139,3.38269339914
2.62,2.620000000000003
1.45,1.6072000000000002
4.92,4.920000000000001
3.90572697,3.786463825251999
2.41,2.409999999999999
1.86,1.8600000000000005
1.09,1.0900000000000007
1.72,1.7199999999999995
1.75,1.8736000000000002
3.48,3.390070718231999
2.03,2.0508000000000006
2.0,2.1248
1.53,1.574
1.76,1.65
1.97,1.969999999999999
1.72,2.2712662983440004
3.18,3.1692000000000013
1.09,1.0684000000000002
4.17,4.170000000000001
1.3,1.3204000000000002
1.61,1.69
1.37,1.3712000000000004
4.15,4.134800000000003
1.59,1.5956000000000015
1.34,1.3400000000000012
2.11,2.1100000000000008
2.94,2.8239999999999985
3.64,3.45179404998
1.9,1.9092000000000002
1.79,1.7579999999999998
3.11,3.026399999999997
1.72,2.0697009708719993
1.69,1.6899999999999995
1.35,1.4040000000000008
2.27,2.2700000000000014
1.9,1.9000000000000101
1.16,1.1071999999999997
2.08,2.0800000000000023
1.68,1.6728
2.63,2.01980801974
4.2171061763,4.2174934073640005
3.11,3.1099999999999874
2.6939186691,2.6834558225519998
5.03,4.371600000000001
1.51,1.5328
1.5,1.5144000000000002
1.13,1.1299999999999997
1.09,1.1104000000000003
4.7534212353,4.666733102016
4.1388950276,4.125111868832001
3.93,3.9300000000000046
3.05,3.05
2.18,2.180000000000002
1.49,1.4899999999999998
1.12,1.1200000000000008
1.68,1.7048000000000014
5.03,5.030000000000032
1.1,1.100000000000002
2.08,2.1759224376720003
3.3909339642,3.399513762596001
3.8531720856,3.852987670204
3.8,3.799999999999999
1.01,1.0832000000000006
3.0,3.0248000000000004
1.36,1.3819999999999997
1.69,1.696
2.45,2.400400000000001
2.02,2.194400000000001
1.6,1.5400000000000003
1.81,1.8408000000000015
3.3552495379,3.3548547134959996
1.9381767956,1.943586740316
3.8846025878,3.489486876152
1.19,1.1900000000000295
1.73,1.8430729542319995
1.21,1.2152000000000005
3.9809988901,3.927537796144001
4.7811129397,4.734724789124
1.35,1.3388000000000004
4.4147877826,4.440470606915998
1.43,1.4387999999999999
4.0995319318,4.098933121760001
2.41,2.355999999999999
3.93,3.7940000000000036
1.77,1.7731999999999999
1.42,1.3912000000000004
1.67,1.670000000000001
3.8143664816,3.6995275113679997
0.91,0.9099999999999997
2.43,2.2464000000000004
2.46,2.4600000000000004
4.77,4.688399999999998
2.08,2.0799999999999987
1.19,1.1899999999999986
1.18,1.1827999999999999
1.76,1.7068
2.27,2.2700000000000014
1.62,1.8887999999999996
2.89,2.8588000000000005
1.34,1.3848000000000003
3.27,3.089200000000001
1.02,1.0619999999999998
1.07,1.0728000000000002
2.21,2.21000000000002
1.34,1.3400000000000005
2.08,2.0799999999999996
1.13,1.1807999999999994
5.03,5.030000000000032
0.86,0.9319999999999999
1.91,1.9099999999999988
3.06,2.8228000000000004
1.79,1.7899999999999998
1.74,1.6824
1.23,1.2320000000000002
1.69,1.8319999999999996
1.79,1.7427999999999997
5.2,4.874446674156001
1.21,1.2284
1.93,1.740369247269135
1.81,2.053059159396001
2.09,1.8756000000000006
4.12,3.4360000000000013
1.5,1.9472000000000003
1.46,1.4640000000000006
3.59,3.354800000000002
1.69,1.7187999999999997
2.88,2.7589226074920004
3.82,3.8307999999999978
1.18,1.1796
2.58,3.0222685159519993
2.34,2.306400000000002
1.26,1.5552000000000004
2.24,2.2400000000000015
1.15,1.1536000000000008
2.1,2.0744000000000007
2.9,2.846000000000001
3.01,3.0099999999999993
4.13,4.129999999999999
4.42,4.419999999999999
1.06,1.06
1.99,1.9900000000000002
1.47,1.4699999999999995
1.93,1.8795999999999997
1.29,1.4751999999999996
2.1,2.1
2.65,2.628
2.37,2.3183999999999996
1.59,1.5836000000000003
4.2758362248,4.271228313672
2.08,2.0800000000000005
0.99,1.3459999999999999
1.1,1.1196000000000006
3.52,3.52
2.81,2.5588
1.7,1.7000000000000002
2.4,2.4000000000000146
3.14,3.0648
3.49,3.4900000000000038
3.61,3.062743576946319
4.04,4.040000000000004
3.01,3.0291999999999994
1.21,1.2160000000000004
3.05,2.979450415511999
1.82,1.8316
1.49,1.5011999999999999
3.11,3.109999999999993
1.29,1.3083999999999996
3.34,3.340000000000002
1.24,1.2519999999999993
2.61,2.552
1.28,1.280000000000001
1.07,1.07
2.34,2.340800000000001
1.21,1.3732000000000002
5.42,3.282107868567999
3.74,3.7399999999999993
2.97,2.9699999999999993
1.36,1.3679999999999999
1.5,1.5144
1.23,1.2300000000000002
2.42,2.1784000000000012
1.73,1.729999999999999
1.78,1.7568000000000006
2.24,2.2764000000000006
1.45,1.4435999999999998
1.47,1.4891999999999994
1.15,1.2483999999999997
2.64,2.6399999999999992
4.1533240997,4.059480332403999
2.22,2.5147999999999993
1.55,1.7835999999999996
2.62,2.5216000000000016
3.6,3.6
3.18,3.1694905730120024
1.12,1.1304000000000003
1.21,1.2100000000000006
1.25,0.9348000000000002
1.56,1.5600000000000005
2.32,2.32
1.12,1.3012000000000006
1.71,1.9731999999999998
1.28,1.2968000000000008
2.0,1.9748
3.11,3.110000000000003
1.23,1.3884
1.13,1.2323999999999995
1.9,1.9032
2.24,2.240000000000001
1.64,1.6036000000000001
1.32,1.344
1.18,1.180000000000002
1.86,1.7708
1.66,1.6599999999999986
1.91,1.8999999999999988
1.8,1.7999999999999994
1.07,1.0760000000000003
3.13,3.13
0.96,0.9820000000000004
1.19,1.3004000000000002
2.09,2.0064265193360007
1.06,1.0847999999999998
1.71,1.7100000000000006
2.08,2.112399999999999
2.19,2.2543999999999995
1.7,1.6912000000000003
1.65,1.8207999999999993
1.43,1.5392
4.57,4.5699999999999985
1.44,1.44
2.87,2.762800000000001
1.01,1.1368000000000007
1.27,1.3571999999999997
1.34,1.3568000000000007
1.62,1.6200000000000006
1.01,1.0100000000000007
4.4,4.363600000000001
2.07,2.07
0.84,0.9300000000000003
1.14,1.2792000000000001
0.96,0.9712000000000001
1.93,1.93
1.41,1.4099999999999995
1.87,1.87
1.8,1.7939999999999996
1.44,1.44
1.05,1.0484000000000004
3.2219925972,3.173037384328
4.3,4.299783633840001
2.59,2.5900000000000016
2.67,2.6700000000000004
2.05,1.6235999999999995
1.93,1.9004000000000003
4.52,4.519999999999999
1.7,1.7
1.6,1.6000000000000008
5.2003700278,5.200455874203999
3.36,3.409113493532
1.84,1.8400000000000027
3.36,2.4576
1.85,1.8308000000000006
2.7,2.700000000000001
3.95,3.9284000000000017
1.34,1.5768000000000004
1.87,1.9467999999999994
1.39,1.4040000000000004
2.688546969,2.6908088847759997
1.38,1.5484
2.67,2.6296000000000004
1.7,1.7000000000000006
2.47,2.4687999999999994
4.44160037,4.441980018503998
1.61,1.6100000000000017
4.6877746926,4.687457675508
2.14,2.14
3.28,3.273200000000001
1.63,1.6864
1.71,1.7940000000000003
1.68,1.6439999999999997
1.75,1.7764000000000002
3.02,3.0200000000000005
1.96,1.9600000000000006
5.42,5.42
2.22,1.9591999999999996
1.84,1.8224000000000011
1.06,1.3119999999999998
1.51,1.5100000000000007
2.5,2.5048
2.08,2.080000000000001
1.64,1.4948000000000006
3.66,3.6605015256600013
4.57,4.3671999999999995
1.84,1.844000000000001
1.09,1.0900000000000005
2.18,2.1404000000000014
1.34,1.4036000000000004
3.22,3.2200000000000024
1.41,1.4239999999999997
1.73,1.7656
1.59,1.5900000000000023
1.25,1.25
2.41,2.103999999999999
1.49,1.6108000000000002
1.48,1.5007999999999995
1.89,1.8900000000000003
1.57,1.5586104873520004
3.66,3.798789639223999
1.19,1.1900000000000286
2.21,2.2100000000000204
2.69,2.7299999999999986
1.12,1.1504000000000003
1.19,1.3040000000000003
1.72,1.8547999999999996
4.83,4.579064819944
2.08,2.139199999999999
1.12,1.3508000000000004
2.28,2.2800000000000007
3.9807218576,4.139975905180001
2.55,2.5347999999999997
3.38,3.379999999999999
2.54,2.7416232603720005
1.1,1.2592000000000008
1.17,1.1716000000000009
1.01,1.0116000000000005
1.68,1.680000000000002
1.31,1.31
3.32,3.02
3.36,3.36
1.97,2.188799999999999
4.94,4.94
4.29,4.208800000000004
2.25,2.2516
3.26,3.26
2.15,2.2119999999999997
1.58,1.5799999999999994
1.9,2.063199999999999
1.42,1.7064000000000001
4.36,3.9216000000000015
3.7896264513,3.591123674924
1.06,1.06
3.14,3.14
1.84,1.8988000000000012
2.1,2.096400000000001
1.64,1.5039999999999998
1.68,1.899945959284
1.69,1.689999999999999
1.32,1.3199999999999994
1.64,1.6400000000000003
1.92,1.92
0.85,0.9380000000000002
2.85,2.8368000000000007
2.75,3.1083999999999996
2.15,2.0524
1.57,1.5644
1.33,1.9038591593959993
2.08,2.0799999999999987
1.21,1.2100000000000002
1.76,1.7624000000000002
4.18,2.4459999999999997
1.44,1.6132
1.0,1.0208
5.3158570437,5.314853851479999
1.63,1.63
1.65,1.6632
2.19,2.2063999999999995
3.25,3.2816
2.59,2.5900000000000007
1.29,1.2899999999999998
1.67,1.5772000000000008
2.07,2.263394475136
4.14,4.14
3.64,3.6232926162840005
1.06,1.060000000000002
1.64,1.6400000000000003
1.47,1.5307999999999995
2.28,2.3184000000000005
2.19,2.189999999999999
4.0515295305,3.984709722672
1.68,1.6800000000000026
1.49,1.4883999999999997
1.02,1.0199999999999998
1.63,1.6168
2.83,2.8300000000000005
3.5700288007,3.231385075771999
3.2,3.261200000000001
2.3,2.4451999999999994
4.6826835287,3.911914373832001
1.34,1.3148000000000004
2.01,2.5591999999999993
1.76,1.76
5.0438674033,4.066519825476
2.08,2.0799999999999965
1.49,1.6124000000000003
1.41,1.4319999999999995
1.19,1.1900000000000286
4.8061407118,4.80589368444
1.89,1.8900000000000003
4.69,4.643600000000003
1.38,1.392
3.86,3.648
1.22,1.2151999999999996
1.82,1.9628
1.73,1.7611999999999992
2.17,2.4992000000000005
3.29,3.290000000000001
1.25,1.4067999999999998
1.7,1.8864000000000005
2.01,2.361845836636
3.95,3.921200000000001
1.96,1.9536000000000004
3.9203292344,3.4027325664440013
4.5650901526,4.415238098656
1.24,1.2399999999999993
1.17,1.2928000000000006
1.11,1.1439999999999997
1.22,1.2119999999999995
1.46,1.4980000000000007
1.6,1.7944
1.99,1.9900000000000007
1.87,1.9323999999999995
1.66,1.636799999999999
1.05,1.0500000000000003
2.1,2.118800000000001
1.36,1.3891999999999995
1.06,1.0528000000000013
4.13,3.881999999999999
1.65,1.691599999999999
1.19,1.1900000000000206
3.11,3.1099999999999914
1.28,1.402800000000001
1.82,1.8052000000000001
2.12,2.1183999999999994
1.78,1.8548000000000007
1.61,1.6732
1.64,1.6400000000000003
2.26,2.2255999999999987
2.84,2.945600000000001
1.7,1.9587999999999999
1.79,1.7908
1.79,1.8695999999999995
1.65,1.3236
1.87,1.9452582928520001
4.73,4.730000000000015
2.39,2.7676
1.08,1.2347999999999992
1.06,1.0599999999999996
1.36,1.3599999999999997
5.06,5.060000000000001
5.03,5.030000000000032
4.39,4.490400000000001
2.58,2.4947999999999992
2.42,2.4172000000000007
1.13,1.3183999999999998
4.7135386169,4.17141201414
1.44,1.4400000000000004
2.03,2.193200000000001
1.85,1.8808000000000005
1.52,1.5200000000000002
1.97,1.9932598337839993
1.74,1.8160000000000003
2.06,2.2232000000000003
1.03,1.0656000000000003
1.1,1.0964000000000005
2.43,2.3224
1.29,1.2339999999999995
5.0717203108,5.060781354043999
4.63,4.526799999999998
2.77,2.770000000000002
2.67,2.3764000000000007
4.0677025527,3.945657713668001
3.1,2.6688
1.74,1.778
1.82,1.9340000000000002
1.59,1.7556000000000005
2.05,1.8859999999999997
1.37,1.5707999999999995
1.27,1.2699999999999998
2.66,2.6600000000000024
1.84,1.8364000000000005
1.25,1.25
3.6,3.5964000000000005
1.22,1.2199999999999995
1.49,1.492
2.31,2.270800000000001
1.61,1.6307999999999998
1.4,2.4299999999999993
1.69,1.6899999999999995
1.01,1.1408000000000003
3.11,3.1100000000000034
1.31,1.3099999999999996
1.59,1.7744000000000002
2.43,2.2736
1.1,1.1920000000000002
1.56,1.560000000000001
2.04,2.04
3.12,3.0264000000000006
1.97,1.8947999999999994
4.71,4.6839999999999975
1.88,1.8392000000000002
2.08,2.0799999999999996
1.12,1.2824000000000004
1.19,1.1964000000000004
1.7,1.7147999999999999
1.21,1.2940000000000003
1.17,2.4884000000000004
2.05,2.247599999999999
2.32,2.3556
1.87,1.891600000000002
5.08,5.039999999999999
5.03,5.030000000000032
1.54,1.5400000000000003
1.25,1.3468
2.4,2.4
2.85,2.85
1.75,1.7424000000000002
5.13,5.129999999999998
3.17,3.198800000000001
1.84,1.8400000000000016
1.49,1.5783999999999994
1.96,2.0692000000000004
2.04,1.8096
1.45,1.518
2.4,2.4000000000000004
1.34,1.3400000000000014
1.83,1.970399999999999
1.55,1.531611049724
2.24,2.2236000000000002
2.42,2.378000000000001
1.15,1.2831999999999997
1.08,1.0799999999999994
0.96,0.9600000000000003
3.8,3.1788
1.06,1.0600000000000018
1.43,1.43
2.01,2.5615245492359993
1.23,1.2432000000000003
1.08,1.0811999999999997
4.32,4.319999999999997
1.61,1.61
2.07,2.2429734622520003
4.5321626617,4.535356746771997
1.01,1.0100000000000007
2.2,1.6812
3.61,3.610000000000003
2.1,2.1356000000000006
1.16,1.2304000000000002
1.32,1.3456000000000004
1.17,1.170800000000001
1.87,1.8371999999999997
3.12,3.026076125088
1.52,1.5200000000000002
2.3308872458,2.3317057301359996
5.0823311748,5.082331174839998
2.6,2.4748000000000006
1.06,1.1555359116039996
2.89,2.89
1.14,1.1680000000000004
3.5137975725,3.312173709104
2.77,2.728400000000001
4.3863434903,4.3741163435039985
1.26,1.6367999999999996
1.12,1.1610543267000006
5.12,5.1198850828720035
1.74,1.7180000000000004
2.85,2.4448000000000003
1.13,1.3964
5.2360887656,5.233997226076001
2.14,2.1792000000000002
0.97,1.2203999999999997
3.1252745219,3.1452357803959994
3.12,3.1212
1.21,1.2208000000000008
1.3850828729,1.41939889504
1.88,1.8176
1.85,2.081200000000001
1.33,1.4211999999999996
2.76,2.700799999999999
1.05,1.0760000000000003
2.16,2.0195999999999996
1.26,1.2600000000000005
1.72,1.6323999999999996
2.08,2.0251999999999994
1.76,1.7620000000000002
1.78,1.780000000000001
1.59,1.8484000000000007
2.1,2.0604
1.68,1.680000000000003
2.97,2.8747999999999996
3.17,3.1156000000000006
1.37,1.3728000000000007
1.43,1.5615999999999999
1.34,1.3556000000000006
0.66,0.66
3.26,3.26
3.14,3.14
1.11,1.1099999999999997
2.38,2.3800000000000003
2.21,2.2100000000000004
2.71,2.6520000000000006
1.82,1.764
1.27,1.8156000000000003
3.68,3.6800000000000046
3.54,3.5872000000000024
5.4428808864,5.26115220594
2.14,2.14
2.22,2.217999999999999
3.7148476454,3.283114681432001
1.58,1.5799999999999994
1.06,1.0600000000000016
2.23,2.1992000000000016
2.08,2.0800000000000027
3.36,3.360000000000001
2.74,2.7400000000000007
1.49,1.4803999999999997
2.19,2.1899999999999995
1.35,1.4080000000000006
3.3608698334,3.4356207279399995
1.76,2.085837447992
2.24,2.246800000000001
1.7,2.058000000000001
4.73,4.730000000000007
2.19,2.186399999999999
1.97,1.969999999999999
2.05,2.055600000000002
2.21,2.2524
1.9,1.9207999999999992
2.11,2.110000000000002
1.34,1.3656000000000008
4.14,4.039836598892
1.19,1.1712000000000002
1.34,1.3340000000000003
1.94,1.9399999999999995
4.08,4.079999999999999
1.5,1.5
1.26,1.260000000000001
2.08,2.08
3.7839667129,3.786355062411999
1.83,1.83
1.63,1.5712000000000004
2.05,1.9999999999999993
3.95,3.6800000000000015
2.93,2.8656000000000024
1.24,1.7052
3.12,2.1983999999999995
1.94,1.8019999999999996
1.64,2.1136
1.0,1.0215999999999998
2.05,2.049999999999999
1.69,1.9151999999999998
4.73,3.796800000000001
2.11,1.8884
5.2203608605,5.220939625252
4.6264630761,4.502835980008
2.38,1.6732000000000002
2.46,2.4600000000000004
3.0,3.0
1.07,1.104
3.53,2.2756000000000003
2.2,2.06444312818
2.18,2.1800000000000006
1.59,1.6520000000000008
2.62,2.6200000000000028
3.12,2.7152000000000003
5.03,5.030000000000032
1.55,1.5504
4.5821283159,4.5820335595319985
3.73,3.7300000000000018
1.07,1.1540000000000001
3.41,3.481599999999998
1.87,1.8559999999999997
3.11,3.1099999999999817
2.67,2.9900000000000007
3.17,3.101600000000001
1.39,1.3804000000000005
1.89,1.9164000000000003
1.34,1.3400000000000007
1.13,1.1623999999999994
4.29,3.9320000000000017
1.44,1.5224000000000002
2.08,2.0800000000000036
1.96,2.5600000000000005
1.42,1.4188000000000003
1.11,1.1295999999999997
1.33,1.6676000000000002
1.39,1.3976000000000002
1.08,1.1436
1.59,1.5900000000000016
4.73,4.730000000000009
2.62,2.620000000000004
4.6088170055,4.610593715344
1.07,1.1088
2.04,2.0555999999999996
1.31,1.310000000000001
1.61,1.6116
1.73,1.6943999999999995
2.3644840352,2.3273910226799996
1.34,1.3399999999999956
5.33,5.291199999999999
3.8,3.6255999999999995
1.52,1.928019989904
3.64,3.35804773936
1.37,1.899565756596
4.08,4.079999999999999
1.64,1.5771511578947375
1.81,1.7716000000000007
1.47,1.4219999999999993
1.84,1.823200000000001
1.33,1.3583999999999992
3.11,3.0264000000000033
1.34,1.3400000000000007
1.03,1.030000000000001
1.25,1.2284
0.75,0.75
2.07,2.07
1.27,1.2923999999999998
1.27,1.3107999999999997
1.04,1.0537237569079996
2.97,2.8039999999999994
1.66,1.6411999999999989
4.77,4.769999999999997
1.41,1.4271999999999998
0.77,0.77
2.24,2.2400000000000007
2.23,2.253199999999999
4.26,4.259999999999995
1.47,1.469999999999999
2.7,2.488991955616001
1.12,1.2044000000000006
3.25,3.228762326872
1.48,1.5327999999999995
1.49,1.5283999999999998
2.52,2.4200000000000013
3.11,3.109999999999991
2.14,2.14
1.34,1.3400000000000016
1.48,1.4968000000000001
1.94,1.9399999999999995
1.66,1.6599999999999993
2.5,2.5507999999999997
1.57,1.5699999999999996
3.01,3.0099999999999993
1.71,1.7100000000000002
2.49,2.4900000000000015
4.73,4.730000000000009
1.01,1.2164000000000006
2.54,2.534
4.42,4.420000000000001
4.89,4.89
2.01,2.0099999999999985
1.21,1.3519999999999999
1.65,1.6499999999999995
2.53,2.5466448753480004
1.73,1.6931999999999996
1.29,2.852550383584
1.88,2.000000000000001
2.66,2.6463999999999994
2.08,2.0800000000000005
5.0902590993,5.089943244892002
2.39,3.0000000000000004
1.25,1.2884
1.01,1.2180000000000002
1.34,1.3399999999999956
1.57,1.6396000000000002
1.38,1.7375999999999998
1.58,2.052583434607999
4.6424149896,4.638109923643999
2.21,2.184
1.32,1.3332
1.7,1.7152000000000003
1.26,1.260000000000001
2.52,2.513600000000001
2.35,2.493600000000001
1.59,1.5996000000000021
3.63,3.578287292816
1.98,2.388399999999999
2.01,2.0099999999999993
